m.0g9wv5	Wilbur Wants to Kill Himself	m.03d8m8h	Lone Scherfig	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0cc846d	Captain America: The First Avenger	m.0bbkw5	Joe Johnston	film.film.executive_produced_by,film.film.directed_by
m.05qr0f	Every Which Way but Loose	m.0ch0zv1	James Fargo	film.film.directed_by
m.04j2d4z	The Captive	m.01swrd	Chantal Akerman	film.film.written_by,film.film.directed_by
m.0g4ny9f	If a Tree Falls: A Story of the Earth Liberation Front	m.04gsj5j	Marshall Curry	film.film.directed_by,film.film.other_crew..film.film_crew_gig.crewmember,film.film.produced_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.edited_by
m.06_x996	Up in the Air	m.0c00lh	Jason Reitman	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.produced_by
m.02768l9	Jackpot	m.0k4c88	Michael Polish	film.film.produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.023gxx	Remember the Titans	m.024wb5	Boaz Yakin	film.film.directed_by
m.028b207	King Solomon's Mines	m.0bm1gj	Compton Bennett	film.film.directed_by
m.0849p2	Saving Face	m.080p58	Alice Wu	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.019nwm	Lili	m.08vrxl	Charles Walters	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.056g0th	Gentlemen Broncos	m.02_8jfn	Jared Hess	film.film.written_by,film.film.directed_by,film.film.executive_produced_by
m.03ymt6g	All in a Night's Work	m.07j_vx	Joseph Anthony	film.film.directed_by
m.076yf6	If You Could See What I Hear	m.0479zft	Eric Till	film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.094sjm	Three of Hearts	m.0cqyxh	Yurek Bogayevicz	film.film.directed_by
m.02qdrjx	Bedtime Stories	m.0bq9hs	Adam Shankman	film.film.executive_produced_by,film.film.directed_by
m.03ttr9	Joe Dirt	m.02py6s_	Dennie Gordon	film.film.directed_by
m.0gfnhw0	Blackthorn	m.0423kn	Mateo Gil	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.02hnbk	Jesus of Montreal	m.02hlmy	Denys Arcand	film.film.story_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by
m.0crj7yz	Hanna	m.0b3sdv	Joe Wright	film.film.directed_by
m.0779m1	The General's Daughter	m.0gprt0	Simon West	film.film.directed_by
m.048lb4	Coffee and Cigarettes	m.0405l	Jim Jarmusch	film.film.directed_by,film.film.edited_by,film.film.written_by
m.06r71t	Airport 1975	m.06451v	Jack Smight	film.film.directed_by
m.0fpmrmq	Pariah	m.0fpmrmr	Dee Rees	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by
m.050r7y	Cool Runnings	m.0clw5j	Jon Turteltaub	film.film.directed_by
m.07sfjx	Iceman	m.08xj0_	Fred Schepisi	film.film.directed_by
m.0k0rzsv	Mockingbird Lane	m.07nznf	Bryan Singer	film.film.executive_produced_by,film.film.directed_by
m.08c4yn	The Proposition	m.0275g06	John Hillcoat	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.027zgk7	Bathing Beauty	m.05f2fc	George Sidney	film.film.directed_by
m.06v89p	He Said, She Said	m.03wg10r	Marisa Silver	film.film.directed_by
m.04lyrw	Open Range	m.0127m7	Kevin Costner	film.film.produced_by,film.film.starring..film.performance.actor,film.film.directed_by
m.0kvf11	Ironweed	m.060d4g	Héctor Babenco	film.film.directed_by
m.0b921t	Miss Potter	m.0gs_3f	Chris Noonan	film.film.directed_by
m.087623	Where the Heart Is	m.02f93t	John Boorman	film.film.produced_by,film.film.directed_by,film.film.written_by
m.0vn6hxj	Early and Brief Life of Sabina Rivas	m.092zch	Luis Mandoki	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.07jzqm	Candy	m.08hc8d	Neil Armfield	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.written_by
m.084zn8	Night Falls on Manhattan	m.01_vfy	Sidney Lumet	film.film.directed_by,film.film.written_by
m.05b3f51	Miss March	m.05p446q	Zach Cregger	film.film.directed_by,film.film.starring..film.performance.actor,film.film.written_by
m.016ky6	Big	m.02bxqm	Penny Marshall	film.film.directed_by
m.0fr63l	Mighty Joe Young	m.08_qhp	Ron Underwood	film.film.directed_by
m.027f4b4	The Widow of Saint-Pierre	m.040nss	Patrice Leconte	film.film.written_by,film.film.directed_by
m.079h70	The Shootist	m.09p0q	Don Siegel	film.film.directed_by
m.051ymjf	Van Gogh	m.016jf0	Maurice Pialat	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.07s62__	The Disappearance of Alice Creed	m.07l4z1v	J Blakeson	film.film.written_by,film.film.directed_by
m.0kvbpc	The Odessa File	m.04rvy8	Ronald Neame	film.film.directed_by
m.04p4r1	Surviving Christmas	m.03gsf6h	Mike Mitchell	film.film.directed_by
m.015qcv	American Movie	m.03d52xx	Chris Smith	film.film.produced_by,film.film.written_by,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.cinematography,film.film.edited_by
m.04wddl	Sabrina	m.0c921	Billy Wilder	film.film.produced_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0k3qlm3	Kryptonite!	m.0b3vsy1	Ivan Cotroneo	film.film.story_by,film.film.directed_by,film.film.written_by
m.04y5j64	Six Degrees of Separation	m.08xj0_	Fred Schepisi	film.film.directed_by,film.film.produced_by
m.09bw4_	Jumper	m.06g7bx	Doug Liman	film.film.directed_by
m.0b65p5r	The Wars	m.02pzgt0	Robin Phillips	film.film.directed_by
m.068_3t	Red Eye	m.013zyw	Wes Craven	film.film.starring..film.performance.actor,film.film.directed_by
m.01y9jr	Charlie's Angels	m.065bxx	Joseph McGinty Nichol	film.film.directed_by
m.05p8dwc	Pontiac Moon	m.0b6bqp	Peter Medak	film.film.directed_by
m.047svrl	Funny People	m.05ty4m	Judd Apatow	film.film.produced_by,film.film.written_by,film.film.directed_by
m.0b74cnw	Cell 211	m.07l4ynw	Daniel Monzon	film.film.directed_by,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.05md6s	Gilda	m.04qyw4	Charles Vidor	film.film.directed_by
m.031786	Harry Potter and the Goblet of Fire	m.03dpdl	Mike Newell	film.film.directed_by
m.04hwbq	Toy Story 3	m.0bjk9q	Lee Unkrich	film.film.story_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.edited_by,film.film.directed_by
m.0bsd_l	Fido	m.03ynk2b	Andrew Currie	film.film.directed_by,film.film.written_by
m.02vlj62	The Brave One	m.01ts_3	Neil Jordan	film.film.directed_by
m.094fnk	Awake	m.0jtw08	Joby Harold	film.film.directed_by,film.film.written_by
m.0260bz	Amistad	m.06pj8	Steven Spielberg	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.produced_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.065cvk	Three	m.0b0j1n	Peter Chan	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.04j1zjw	Bambi	m.0h5q2bv	Graham Heid	film.film.directed_by
m.0jnwx	Aladdin	m.0bwcxn	Ron Clements	film.film.written_by,film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.059mfz	Slums of Beverly Hills	m.03d48fz	Tamara Jenkins	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.06116h	National Lampoon's European Vacation	m.03vlgt	Amy Heckerling	film.film.directed_by
m.06n95j	The Country Bears	m.05v5d89	Peter Hastings	film.film.directed_by
m.04crdpg	I'm Not Rappaport	m.027ky1	Herb Gardner	film.film.directed_by
m.03tnzr	Battle of the Bulge	m.04vt98	Ken Annakin	film.film.directed_by
m.0805m33	Bitter Victory	m.02lr30	Nicholas Ray	film.film.directed_by,film.film.written_by
m.0hnv15v	Sleep Tight	m.02r5lmk	Jaume Balagueró	film.film.directed_by
m.0fwjp4	Swoon	m.0gx5lf	Tom Kalin	film.film.edited_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by
m.08cfr1	Slaughterhouse-Five	m.015ht4	George Roy Hill	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.07s5fqm	Prince of Tears	m.03qhrcp	Yonfan	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.film_production_design_by,film.film.starring..film.performance.actor,film.film.film_art_direction_by,film.film.written_by
m.0140g4	Rocky V	m.0l15n	John G. Avildsen	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.edited_by
m.0h_csjp	Madea's Witness Protection	m.05wm88	Tyler Perry	film.film.written_by,film.film.directed_by,film.film.starring..film.performance.actor,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0kxf1	Battleground	m.06n9lt	William A. Wellman	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.07_by1	Brokedown Palace	m.026f8ln	Jonathan Kaplan	film.film.directed_by
m.04kzxz	Vanya on 42nd Street	m.01t07j	Louis Malle	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.0hx4y	Jurassic Park	m.06pj8	Steven Spielberg	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.produced_by
m.0b7h_57	Easy A	m.07s6m70	Will Gluck	film.film.directed_by,film.film.produced_by
m.04swkp	Cloak & Dagger	m.09zj95	Richard Franklin	film.film.directed_by
m.05d111c	To the Last Man 1-2	m.094xd5	Chris Ward	film.film.executive_produced_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.05c13wg	The Square	m.0cc8ntw	Nash Edgerton	film.film.directed_by,film.film.executive_produced_by,film.film.edited_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.08l918	Limbo	m.043hg	John Sayles	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.edited_by,film.film.directed_by
m.039q43	I Dreamed of Africa	m.05z9q9	Hugh Hudson	film.film.directed_by
m.04wlj7	The Wind and the Lion	m.01wyy_	John Milius	film.film.starring..film.performance.actor,film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.02vlsqt	Rudo y Cursi	m.03h3jdd	Carlos Cuarón	film.film.written_by,film.film.directed_by
m.0cq806	A Man for All Seasons	m.0p51w	Fred Zinnemann	film.film.produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.05zvzyh	My Little Business	m.06w93kh	Pierre Jolivet	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.written_by
m.05005q	Dance Me Outside	m.02wbt4	Bruce McDonald	film.film.directed_by,film.film.written_by,film.film.produced_by
m.0hv1t	All That Jazz	m.0jf1b	Bob Fosse	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.027vx69	Bliss	m.0g13h9	Ray Lawrence	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.09vs4v_	White Irish Drinkers	m.0f1hfb	John Gray	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.written_by,film.film.directed_by
m.0cxpmy	The Mean Season	m.03c4fph	Phillip Borsos	film.film.directed_by
m.042y1c	Amadeus	m.0djpw	Miloš Forman	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.04j2g11	Car 54, Where Are You?	m.0b77tmm	Bill Fishman	film.film.directed_by
m.055q2z	Timecop	m.04g865	Peter Hyams	film.film.directed_by,film.film.cinematography
m.04gcw8	A Love Song for Bobby Long	m.0jst4w	Shainee Gabel	film.film.produced_by,film.film.written_by,film.film.directed_by
m.07f9c2	The Confessional	m.02k2wd	Robert Lepage	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0c9k8	Reds	m.0gyx4	Warren Beatty	film.film.directed_by,film.film.starring..film.performance.actor,film.film.produced_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.084302	The Prestige	m.0184dt	Christopher Nolan	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.produced_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.02t_4n	Capturing the Friedmans	m.06h442	Andrew Jarecki	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.04cpvs	Kiss the Girls	m.03c9kwx	Gary Fleder	film.film.directed_by
m.07_346	The Woman in Red	m.027l0b	Gene Wilder	film.film.written_by,film.film.starring..film.performance.actor,film.film.directed_by
m.0n4b12p	White Tiger	m.08wlb3	Karen Shakhnazarov	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.produced_by,film.film.directed_by
m.02nczh	Boys Don't Cry	m.05wlcc	Kimberly Peirce	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0b18vc	The Great Outdoors	m.026l8fc	Howard Deutch	film.film.directed_by
m.02kg37	Earthquake	m.05z_p6	Mark Robson	film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.034c5l	Spirit: Stallion of the Cimarron	m.04dn0sc	Lorna Cook	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.09shgs	Unfaithfully Yours	m.023w9s	Preston Sturges	film.film.directed_by,film.film.produced_by,film.film.written_by
